"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2043271548086403426","Sun Apr 12 10:14:33 +0000 2026","0","anak kecil taunya main doang enak kali ya... tpi rasanya mengganggu banget klo bocil ngajak maindraining banget aku diem bentar abis nugas maksudnya istirahat mau merem dlu or nonton yt dikit malah ditarik bocil main yg ada makin cape aku","2043271548086403426","","","in","","0","0","0","https://x.com/undefined/status/2043271548086403426","1207958701245530113",
"2043184607563284639","Sun Apr 12 04:29:05 +0000 2026","0","aku berisik bgt kalo udah percaya sama orang kaya semuanya aku ceritain semalem aja aku di kopken sampe setengah empat padahal kita dah cape nugas dari jam berapa ‍️","2043184607563284639","","","in","","0","0","0","https://x.com/undefined/status/2043184607563284639","1367886730490044416",
"2043174249121345957","Sun Apr 12 03:47:55 +0000 2026","0","Yuk yang cape nugas sung joki sini. OPEN JOKI SPESS HUKUM &amp; SOSHUM. Bisa ngerjain semua tugas mu mulai dari makalah jurnal surat kuasa hukum acara jawab soal budel klinis dll Open juga joki judul skripsi hukum outline dan proposal Fee murah kerja ga asal bayar diakhir","2043174249121345957","","","in","","0","0","0","https://x.com/undefined/status/2043174249121345957","1198820683163127808",
"2042824355109826950","Sat Apr 11 16:45:10 +0000 2026","0","@yappingfess Nder aku pernah Konsul karena burnout akademik sama psikolog kampus trs psikolog nya balik curhat kali dia juga pernah depresi gara-gara putus. So even the educated one can be depressed karena patah hati. It isn't a easy problem so go ahead and book appointment ","2043007459820998884","","yappingfess","in","","0","0","0","https://x.com/undefined/status/2043007459820998884","1235056868466315266",
"2042985159834878082","Sat Apr 11 15:16:33 +0000 2026","0","siklus hidup gw beberapa hari terakhir ini 12 jam nugas 12 jam sakit wkwk cape ","2042985159834878082","","","in","","0","0","0","https://x.com/undefined/status/2042985159834878082","1886000472873648128",
"2042981179075498422","Sat Apr 11 15:00:44 +0000 2026","0","KONTOOOLLL GUA UDAH CAPE BANGET AJJING NUGAS MALAH NGULAH ADOBE GUA STUCK MONYETTTTT","2042981179075498422","","","in","","0","0","0","https://x.com/undefined/status/2042981179075498422","1926841476274659328",
"2042964991935156331","Sat Apr 11 13:56:25 +0000 2026","0","bener ya bangtan obat cape. suntuk + pusing seharian mikirin uts bejibun malemnya liat repostan bangtan konser tbtb matakku langsung seger even aku nugas sambil minum kopi tetep ga bikin semangat jir ","2042964991935156331","","","in","","0","0","0","https://x.com/undefined/status/2042964991935156331","1335221096241528832",
"2042909928642482365","Sat Apr 11 10:17:37 +0000 2026","0","ko kuat bgt ya feeling kk gue beneran semalem abis nangis bombay ke bang haidar dan bang galang perkara masalah void + kepanitiaan + akademik gue yg lagi messed up bgt karna gue burnout https://t.co/tVF2M7GDo8","2042909928642482365","https://pbs.twimg.com/media/HFnfwD6akAID6Qc.jpg","","in","","0","0","0","https://x.com/undefined/status/2042909928642482365","1351073755276193801",
"2042837407993839939","Sat Apr 11 05:29:26 +0000 2026","0","current state: cape nugas #gakuat","2042837407993839939","","","en","","0","0","0","https://x.com/undefined/status/2042837407993839939","1931367712498077696",
"2042701724297932994","Fri Apr 10 20:30:17 +0000 2026","0","cape banget jam segini msh nugas","2042701724297932994","","","in","","0","0","0","https://x.com/undefined/status/2042701724297932994","1739869120706011136",
"2042612405608550903","Fri Apr 10 14:35:22 +0000 2026","0","gua lagi nugas dari siang kaga kelar kelar enak bgt fort cape langsung ngendus leher peat. GUA GIMANA INI PUSING https://t.co/39hJMVovgR","2042612405608550903","https://pbs.twimg.com/amplify_video_thumb/2042612185411784707/img/akVfL4Cl2TnYpvQv.jpg","","in","","0","0","0","https://x.com/undefined/status/2042612405608550903","947818159364378625",
"2042586160372003267","Fri Apr 10 12:51:04 +0000 2026","0","ya allah aku udah cape nugaspengen nangis pengen tidur￼ kenapa banyak bgt si tugas ini enak on site ternyata","2042586160372003267","","","in","","0","1","1","https://x.com/undefined/status/2042586160372003267","4747996633",
"2042574056722174453","Fri Apr 10 12:02:58 +0000 2026","0","when demis ak udh cape tiap weekend ada acara ak mw nugas dgn tenang","2042574056722174453","","","in","","1","0","0","https://x.com/undefined/status/2042574056722174453","1506597956719607817",
"2042551396629909977","Fri Apr 10 10:40:49 +0000 2026","0","Temen gue cape denger gue ngeluh karena ikut kepanitiaan mulu aowkaoakao gmnn yhhh kuliah nugas pulang lowkey bosenin anjirrr","2042553381148070263","","tingyunu","in","","0","0","0","https://x.com/undefined/status/2042553381148070263","1593171286112366593",
"2042536678313828474","Fri Apr 10 09:34:27 +0000 2026","0","Kenapa aku klo capek nugas pasti mengerjakan hal yang lebih bikin cape","2042536678313828474","","","in","","1","0","0","https://x.com/undefined/status/2042536678313828474","1904749197271928832",
"2042160301509099830","Fri Apr 10 04:55:46 +0000 2026","0","@bingungtrs_ aku dulu jg mikir gini tp ramadhan kemaren aku nyoba sambil kerja ternyata bisa aslinya seru kok tapi ya cape ga serunya tuh klo ada tugas banyak bakal keteteran pulang kuliah sore trs lanjut kerja pulangnya jam set 9 malem abistu lanjut nugas ","2042466545629348197","","bingungtrs_","in","","0","0","0","https://x.com/undefined/status/2042466545629348197","1396780987103682568",
"2042368312911544397","Thu Apr 09 22:25:25 +0000 2026","2","Waspada Burnout Akademik Ini 5 Tanda Mahasiswa Perlu Berhenti Sejenak https://t.co/JBnxA9Hkgm","2042368312911544397","","","in","","0","0","0","https://x.com/undefined/status/2042368312911544397","3125580314",
"2042345691675292035","Thu Apr 09 20:55:32 +0000 2026","0","orgil nugas dari abis ashar balik kuliah sampe jam segini blm beresss dawwgggg cape dudukkkk gilaaaakkk","2042345691675292035","","","in","","0","0","0","https://x.com/undefined/status/2042345691675292035","853969942009438208",
"2042293914556907646","Thu Apr 09 17:29:47 +0000 2026","0","tugas bisa diem ga...aku cape nugas mhlu ga fokus nge kepop","2042293914556907646","","","in","","0","0","0","https://x.com/undefined/status/2042293914556907646","1980295373316083712",
"1904815993488277960","Thu Apr 09 16:47:11 +0000 2026","0","@Delynn_JKT48 biasa nugas del wkwk. ya sung istirahat cape banget keliatan nya #Dailynn @Delynn_JKT48","2042283193827803240","","daviprba","in","","0","1","0","https://x.com/undefined/status/2042283193827803240","1829475874296758272",
"2042276989302890522","Thu Apr 09 16:22:32 +0000 2026","0","klo cape nugas pasti pengen balik masa SMA","2042276989302890522","","","in","","0","0","0","https://x.com/undefined/status/2042276989302890522","1396780987103682568",
"2042255426700579117","Thu Apr 09 14:56:51 +0000 2026","0","cape nugas trs https://t.co/W33BEKR5mV","2042255426700579117","https://pbs.twimg.com/media/HFeMfOOboAA6BoH.jpg","","in","","0","0","0","https://x.com/undefined/status/2042255426700579117","1870096363687641088",
"2042203255300862293","Thu Apr 09 11:29:33 +0000 2026","0"," sayang hari ini aku cape kerja tadi agak hectic di kantor kamu gimana hari ini ? Kamu banyak tugas ya? After aku bebersih kita telfonan ya aku akan cerita tentang hari ini dan kamu juga cerita tentang hari ini sekalian aku nemenin kamu nugas juga MISALLLNYAAAAA","2042203255300862293","","","in","","0","1","0","https://x.com/undefined/status/2042203255300862293","1439059870557245449",
"2042186690039841262","Thu Apr 09 10:23:48 +0000 2026","0","bercerita dan memahami diri lebih dalam. Layanan ini dapat membantu Fikomers dalam berbagai hal seperti : Motivasi belajar rendah Menunda-nunda tugas atau skripsi Kesulitan mengatur waktu Merasa salah jurusan Burnout atau stres akademik Permasalahan akademik lainnya https://t.co/PoKHfPEdQX","2042186711988683189","https://pbs.twimg.com/media/HFdN-y5bIAAEkIY.jpg","Fikom_Gunadarma","in","","0","1","0","https://x.com/undefined/status/2042186711988683189","2489109150",
"2041869431132057628","Wed Apr 08 13:23:03 +0000 2026","0","gakwat cape bgt tadi dari pagi sampe sore full sorenya kader malemnya dipake nugas lagi haduu acu jadi gabisa napas https://t.co/l28IWAA1W3","2041869431132057628","https://pbs.twimg.com/media/HFYtbMXa8AA9Om8.jpg","","in","","0","0","0","https://x.com/undefined/status/2041869431132057628","1538813883020111873",
"2041797914968912295","Wed Apr 08 08:38:52 +0000 2026","0","kangen ujin... cape nugas","2041797914968912295","","","in","","0","0","0","https://x.com/undefined/status/2041797914968912295","2018361061712535552",
"2041718660570739071","Wed Apr 08 04:00:00 +0000 2026","0","@aleloveleedk cape bgt sampai mimpi pun nugas","2041727738458075419","","aleloveleedk","in","","0","0","0","https://x.com/undefined/status/2041727738458075419","1477665440327352323",
"2041591297904148878","Tue Apr 07 18:57:51 +0000 2026","0","kalo lagi ga pkl gue bisa sih sehari main mondar mandir ke sana ke mari ga cape (capenya pas pulang). tp kalo lagi pkl gini ga dulu sih. mending tidur demi apapun. ga tertarik bgt main badan gue udh remuk bossss. bahkan ke kafe pun ya kalo pengen nugas bukan karena pengen nongs","2041591297904148878","","","in","","0","0","0","https://x.com/undefined/status/2041591297904148878","1510841523532828677",
"2041579957777002771","Tue Apr 07 18:18:25 +0000 2026","0","minggu kedua kuliah : senin : ngelaprak &amp; nugas di nalar cafe selasa : mulung ke pasar buat nyaru bahan praktikum rabu : bimbingan &amp; praktikum ((kalo jd mau ngedate lagi)) kamis jum'at sabtu minggu : blm tau bakal ngapain tapi jujur ini aja udaa cape banget ya Allah","2041581375749570892","","ajaygelpen","in","","0","0","0","https://x.com/undefined/status/2041581375749570892","1606630654984466432",
"2041556209468395594","Tue Apr 07 16:38:25 +0000 2026","1","hehe lucu banget da hari ni sibuk bgt bgt cape dan kurang tidur pulang pulang sore banget masih harus ngurus ini itu dan nugas segala TAPI sempet banget nyelesaiin semuanya + nyuci baju bersihin kamar mandi bersihin kamar.. grgr my wife ak tiplun jir ku jadi bersemanhat","2041556209468395594","","","in","","0","1","0","https://x.com/undefined/status/2041556209468395594","2036882702742548480",
"2041553681624273019","Tue Apr 07 16:28:22 +0000 2026","0","cape nugas jalan jalan yok","2041553681624273019","","","in","","0","0","0","https://x.com/undefined/status/2041553681624273019","1794952947069321216",
"2041552408715948494","Tue Apr 07 16:23:19 +0000 2026","0","nugas trus peler cape https://t.co/qfIn5fUEFT","2041552408715948494","https://pbs.twimg.com/media/HFUNGKWaEAAMy2p.jpg","","in","","0","0","0","https://x.com/undefined/status/2041552408715948494","1690108679662833667",
"2041462062216589373","Tue Apr 07 15:54:51 +0000 2026","0","@gIossaryx huhuhuhu cape ini dd soalnya bobo malem mulu karna nugas","2041545248044920914","","gIossaryx","in","","0","0","0","https://x.com/undefined/status/2041545248044920914","2033213367977226240",
"2041537739833938013","Tue Apr 07 15:25:01 +0000 2026","0","Gw adlh manusia yg memilih untuk dekor profil line dibanding nugas dl besok Karna gw cape! Alias gabisa mikir","2041537739833938013","","","in","","0","0","0","https://x.com/undefined/status/2041537739833938013","1904193880687517696",
"2041524029241368829","Tue Apr 07 14:30:32 +0000 2026","0","ya Allah sibukku nugas trs (cape)","2041524029241368829","","","in","","0","0","0","https://x.com/undefined/status/2041524029241368829","1613481714243997696",
"2041501054383342006","Tue Apr 07 12:59:15 +0000 2026","0","jirss gua baru balik nugas dari kampus di suguhin 5 cogan mengobati rasa cape hari iniii","2041501054383342006","","","in","","0","0","0","https://x.com/undefined/status/2041501054383342006","1265880318013140992",
"2041234248099885326","Mon Apr 06 19:19:03 +0000 2026","0","orgilll anjir gw udah cape bgt nugas shibal","2041234248099885326","","","in","","0","0","0","https://x.com/undefined/status/2041234248099885326","1468983079045791745",
"2041189574404432253","Mon Apr 06 16:21:32 +0000 2026","0","hari ini ga nugas seharian tapi rasanya cape banget...","2041189574404432253","","","in","","0","0","0","https://x.com/undefined/status/2041189574404432253","1643624927696764928",
"2041175639731094007","Mon Apr 06 15:26:10 +0000 2026","0","cape bgt nugas hari ini ","2041175639731094007","","","in","","0","0","0","https://x.com/undefined/status/2041175639731094007","1287794722656854016",
"2041114968150688077","Mon Apr 06 11:25:05 +0000 2026","0","jujur hari ini cape bgt entah knp pas tadi lagi nugas gue beneran kaya??? gabisa mikir??? KAYANYA ADA DEH 5 MENIT cuma diem ngeliatin data data doang???","2041114968150688077","","","in","","0","0","0","https://x.com/undefined/status/2041114968150688077","1873360552208322560",
"2041109922168078487","Mon Apr 06 11:05:02 +0000 2026","0","coping mechanism kalo lg burnout akademik &gt; ngeliat design kebaya wisuda https://t.co/H2PgXUHEf0","2041109922168078487","https://pbs.twimg.com/media/HFN6p0abgAAe9G1.jpg","","in","","0","0","0","https://x.com/undefined/status/2041109922168078487","1476767703427731458",
"2041056373857988781","Mon Apr 06 07:32:15 +0000 2026","0","audah ah cape nugas artikel mending main P3R https://t.co/s55SkZeBMR","2041056373857988781","https://pbs.twimg.com/media/HFNJ9HzaUAAW_M5.jpg","","in","","0","1","0","https://x.com/undefined/status/2041056373857988781","1504723042001309696",
"2041027853077389530","Mon Apr 06 05:38:55 +0000 2026","0","jujur mw bgt yah abis cape nugas trs kelon","2041027853077389530","","","in","","0","0","0","https://x.com/undefined/status/2041027853077389530","1695658691746562048",
"2040460186339749894","Sat Apr 04 16:03:12 +0000 2026","0","Senin-sabtu isinya nugas doang gua cape","2040460186339749894","","","in","","0","0","0","https://x.com/undefined/status/2040460186339749894","1490871493382721539",
"2040460083394756961","Sat Apr 04 16:02:48 +0000 2026","0","Seminggu ini ak full nugas cape bsnget jujur","2040460083394756961","","","in","","0","0","0","https://x.com/undefined/status/2040460083394756961","1767423188961746944",
"2040419983398981775","Sat Apr 04 13:23:27 +0000 2026","0","jujur 2 harian ini gw ga nginep di kos karena nugas di luar anjirrr cape bggtttt ngantuk ","2040419983398981775","","","in","","0","0","0","https://x.com/undefined/status/2040419983398981775","2038362664934506497",
"2040404055294386555","Sat Apr 04 12:20:10 +0000 2026","6"," ges seriusss dehhh gw sudah mulai stress dan burnout akademik menurun https://t.co/Pw6ABF3hTE","2040404055294386555","https://pbs.twimg.com/media/HFD4rPdWAAAyITK.jpg","","in","","0","6","1","https://x.com/undefined/status/2040404055294386555","1331650559518990336",
"2040366958986834127","Sat Apr 04 09:52:45 +0000 2026","0","cape ya skripsian nugas ke kampus ke luar dikiranya main kuliah jg full nyari aung sendiri dikata2in ini letak benernya di mana sebenernya?","2040366958986834127","","","in","","0","1","0","https://x.com/undefined/status/2040366958986834127","1076737951516639232",
"2040304903122497994","Sat Apr 04 05:46:10 +0000 2026","0","cape nugas https://t.co/gOoN7decSP","2040304903122497994","https://pbs.twimg.com/media/HFCefnxawAAF7Ws.jpg","","es","","0","1","0","https://x.com/undefined/status/2040304903122497994","1637439096258969602",
"2040300425581306183","Sat Apr 04 05:28:23 +0000 2026","0","Mark ni berimpact juga lo sama tugas gua gua jadi nyari kesibukan dengan nugas lebih awal karena gamau keingetan terus sampe temen gua bilang santai dulu ga si lu gamau libur sebentar dulu? lu ga cape? ","2040300425581306183","","","in","","0","1","0","https://x.com/undefined/status/2040300425581306183","1892779088433299456",
"2040133558476665235","Fri Apr 03 18:25:19 +0000 2026","0","Other sides paham jg gmn (maybe) burn out nya dia yg udh working VERY hard and give all his best in this past 10 years and maybe for him thats enough. Same as us yg kerja/nugas dikejar deadline dlm wktu seminggu aja udh cape pgn istirahat. So does mark lee too.. yagasi..","2040133561580499450","","23blueyello","in","","0","1","0","https://x.com/undefined/status/2040133561580499450","1468263396126584832",
"2040075586115338441","Fri Apr 03 14:34:57 +0000 2026","0","cape sedih trus nugas sambil nangis ngga enak bgt mau mark :( mau 7dream :(","2040075586115338441","","","in","","0","1","0","https://x.com/undefined/status/2040075586115338441","1429676727563821056",
"2040064088643145932","Fri Apr 03 13:49:15 +0000 2026","0","ih cape nugas.. gw mau jbjb dengan tenang","2040064088643145932","","","in","","0","1","0","https://x.com/undefined/status/2040064088643145932","1814893224278044673",
"2040008612756742506","Fri Apr 03 10:08:49 +0000 2026","0","Burnout parah gw yakin akademik gw ancur si ini","2040008612756742506","","","in","","0","0","0","https://x.com/undefined/status/2040008612756742506","1703935344884981760",
"2039952059236257880","Fri Apr 03 06:24:06 +0000 2026","16","cape banget di entod tugas tiap hari aku nugas dulu ya sayang /misalnya #gaysemarang https://t.co/4WIBbn2aHZ","2039952059236257880","https://pbs.twimg.com/media/HE9dlTmbkAAwK32.jpg","","in","","0","0","0","https://x.com/undefined/status/2039952059236257880","1448126067156430856",
"2039928676167692636","Fri Apr 03 04:51:11 +0000 2026","0","cape banget nugas untung ada my bebe️","2039928676167692636","","","in","","0","0","0","https://x.com/undefined/status/2039928676167692636","1980865962347024384",
"2039723702246637717","Thu Apr 02 15:17:26 +0000 2026","1","ALIAS CAPE BGT PLS NGADEPPP LAPTOP SEHARIAAANNN NUGAS AKSHBSBDVGSGSBSGSG ","2039723892785484021","","hooneyjoy","in","","0","0","0","https://x.com/undefined/status/2039723892785484021","1680959517843144704",
"2039695979050627363","Thu Apr 02 13:26:31 +0000 2026","0","jujur cape banyak hal yg bikin emotional unstable hari ini niat nugas diperpus ga fokus samsek hopefully besok bisa submit tugas sore￼ https://t.co/VtXI9caHFQ","2039695979050627363","https://pbs.twimg.com/media/HE50rb5bQAAgdMn.jpg","","in","","0","0","0","https://x.com/undefined/status/2039695979050627363","1525711052851146752",
"2039669986927722987","Thu Apr 02 11:48:39 +0000 2026","0","@delliii27 cape kali dia kebanyakan nugas","2039671350680543245","","delliii27","in","","0","1","0","https://x.com/undefined/status/2039671350680543245","1860894593283420160",
"2039620515502186817","Thu Apr 02 08:26:39 +0000 2026","0","Anjir abis nugas lihat cowo cowoku jadi ga cape lagi","2039620515502186817","","","in","","0","0","0","https://x.com/undefined/status/2039620515502186817","1742517046368403456",
"2039413549886517415","Wed Apr 01 18:44:15 +0000 2026","1","cape bangett gueeee kelar kelas setengah 6 sore lanjut nugas baru kelar banget jam segini besok kelas pagi jam 7??? INI MAU BUAT GUE MATI APA GMNA SIH KONTOLLL","2039413549886517415","","","in","","0","0","0","https://x.com/undefined/status/2039413549886517415","1121425825843126272",
